city,state_name_x,state_id,county,lat,lng,city_population,county_fips,county_population,density,pct_men,pct_women,pct_hispanic,pct_white,pct_black,pct_native,pct_asian,pct_pacific,pct_voters,pct_poverty,pct_child_poverty,pct_unemployed,pct_professional,pct_service,pct_office,pct_construction,pct_production,pct_drive,pct_carpool,pct_transit,pct_walk,pct_other_transportation,pct_work_at_home,pct_private_work,pct_public_work,pct_self_employed,pct_family_work,avg_income,income_error,income_per_cap,income_per_cap_err,mean_commute,covid_cases_per_100k,covid_deaths_per_100k,covid_case_to_death_pct,LTM_mean_temp,LTM_mean_percipitation,LTM_min_temp,LTM_max_temp,cvap,foreignborn_pct,age29andunder_pct,age65andolder_pct,clf_unemploy_pct,lesshs_pct,lesscollege_pct,lesshs_whites_pct,lesscollege_whites_pct,rural_pct,ruralurban_cc,rep_pct,dem_pct,crime_per_100,avg_propty_tax,size_feature,diversity_feature,education_feature,wealth_feature,home_price_feature,urban_feature,political_feature,weather_feature,covid_feature,profession_feature,transportation_feature,poverty_feature,age_feature,clusterId
Bridgeport,Connecticut,CT,Fairfield County,0.787649486,1.4724614569999999,-0.056308427,-0.848542818,-0.274926426,1.085850411,-0.548039514,0.548039514,-0.216661587,0.37353543100000003,-0.103039942,-0.29315081800000004,-0.256489784,-0.600089319,-0.444522242,-1.21516518,-1.218166967,0.510727916,0.891616083,0.09375512300000001,-0.628911086,-0.39196778600000004,-1.208196999,-0.645512137,-0.77374795,1.023388495,0.068129754,-0.798636638,0.637417486,0.261047281,-0.865144193,1.3743994659999998,-0.654853215,1.7705176480000002,0.5395120760000001,2.755483552,0.693822976,0.959520577,-0.330173764,1.905743732,2.429642459,-0.740635484,0.48174051700000003,-0.58406128,-0.8633871670000001,-0.27816164600000004,0.41358626600000004,-0.7163970159999999,0.29141827,0.342206984,-0.5244419260000001,-1.3812188319999998,-0.488580343,-1.378877795,-0.351669765,0.660507127,-0.182124805,0.322079204,-0.36350360299999995,2.058572769,-0.056308427,0.16266297,1.022382422,2.755483552,2.058572769,0.660507127,0.322079204,-0.8633871670000001,0.07346032200000001,0.261047281,0.860492587,-1.234860397,0.598168369,19
Stamford,Connecticut,CT,Fairfield County,0.771006248,1.451037203,-0.09278965300000001,-0.848542818,-0.274926426,-0.184294353,-0.548039514,0.548039514,-0.216661587,0.37353543100000003,-0.103039942,-0.29315081800000004,-0.256489784,-0.600089319,-0.444522242,-1.21516518,-1.218166967,0.510727916,0.891616083,0.09375512300000001,-0.628911086,-0.39196778600000004,-1.208196999,-0.645512137,-0.77374795,1.023388495,0.068129754,-0.798636638,0.637417486,0.261047281,-0.865144193,1.3743994659999998,-0.654853215,1.7705176480000002,0.5395120760000001,2.755483552,0.693822976,0.959520577,-0.330173764,1.905743732,2.429642459,-0.740635484,0.48174051700000003,-0.58406128,-0.8633871670000001,-0.27816164600000004,0.41358626600000004,-0.7163970159999999,0.29141827,0.342206984,-0.5244419260000001,-1.3812188319999998,-0.488580343,-1.378877795,-0.351669765,0.660507127,-0.182124805,0.322079204,-1.139962994,2.058572769,-0.09278965300000001,0.16266297,1.022382422,2.755483552,2.058572769,0.660507127,0.322079204,-0.8633871670000001,0.07346032200000001,0.261047281,0.860492587,-1.234860397,0.598168369,19
Norwalk,Connecticut,CT,Fairfield County,0.7730607359999999,1.4591111369999998,-0.193679607,-0.848542818,-0.274926426,-0.084582053,-0.548039514,0.548039514,-0.216661587,0.37353543100000003,-0.103039942,-0.29315081800000004,-0.256489784,-0.600089319,-0.444522242,-1.21516518,-1.218166967,0.510727916,0.891616083,0.09375512300000001,-0.628911086,-0.39196778600000004,-1.208196999,-0.645512137,-0.77374795,1.023388495,0.068129754,-0.798636638,0.637417486,0.261047281,-0.865144193,1.3743994659999998,-0.654853215,1.7705176480000002,0.5395120760000001,2.755483552,0.693822976,0.959520577,-0.330173764,1.905743732,2.429642459,-0.740635484,0.48174051700000003,-0.58406128,-0.8633871670000001,-0.27816164600000004,0.41358626600000004,-0.7163970159999999,0.29141827,0.342206984,-0.5244419260000001,-1.3812188319999998,-0.488580343,-1.378877795,-0.351669765,0.660507127,-0.182124805,0.322079204,-0.8550937609999999,2.058572769,-0.193679607,0.16266297,1.022382422,2.755483552,2.058572769,0.660507127,0.322079204,-0.8633871670000001,0.07346032200000001,0.261047281,0.860492587,-1.234860397,0.598168369,19
Danbury,Connecticut,CT,Fairfield County,0.8271936670000001,1.456189648,-0.203866966,-0.848542818,-0.274926426,-0.511326953,-0.548039514,0.548039514,-0.216661587,0.37353543100000003,-0.103039942,-0.29315081800000004,-0.256489784,-0.600089319,-0.444522242,-1.21516518,-1.218166967,0.510727916,0.891616083,0.09375512300000001,-0.628911086,-0.39196778600000004,-1.208196999,-0.645512137,-0.77374795,1.023388495,0.068129754,-0.798636638,0.637417486,0.261047281,-0.865144193,1.3743994659999998,-0.654853215,1.7705176480000002,0.5395120760000001,2.755483552,0.693822976,0.959520577,1.3472065430000002,3.519268617,1.781243399,-0.740635484,0.48174051700000003,-0.58406128,-0.8633871670000001,-0.27816164600000004,0.41358626600000004,-0.7163970159999999,0.29141827,0.342206984,-0.5244419260000001,-1.3812188319999998,-0.488580343,-1.378877795,-0.351669765,0.660507127,-0.182124805,0.322079204,-1.033719678,2.058572769,-0.203866966,0.16266297,1.022382422,2.755483552,2.058572769,0.660507127,0.322079204,-0.8633871670000001,1.908511783,0.261047281,0.860492587,-1.234860397,0.598168369,19
McAllen,Texas,TX,Hidalgo County,-2.032936339,-0.0060953840000000006,-0.059103647999999995,1.44982332,-0.321315893,-0.47452836600000003,-0.344824422,0.344824422,3.773539576,-2.4102408509999997,-0.964471066,-0.29315081800000004,-0.877864937,-0.600089319,-3.4181276410000003,3.618573151,3.2955073319999997,0.7778274890000001,-1.5810080919999998,2.112397616,0.843753443,1.611852175,-0.12984168,0.429229136,-0.380950392,-0.62699824,-0.7374430209999999,2.252033995,-0.014507896999999999,-2.215990894,1.0007501140000001,3.1060884460000002,-0.654853215,-1.67265915,-0.290366595,-2.125081669,-0.698489892,-0.830492998,1.3472065430000002,3.519268617,1.781243399,1.8094239369999998,-0.26658431,1.815535159,1.755760809,-0.43653662200000004,1.0348504490000001,2.378364306,-0.984964834,0.731514929,3.9476921519999997,1.568624689,0.713816572,0.7471253590000001,-0.286171787,0.660507127,-0.905620139,1.057575469,0.083727258,0.166164502,-0.059103647999999995,-2.525981595,-3.222066615,-2.125081669,0.166164502,0.660507127,1.057575469,1.755760809,1.908511783,-2.215990894,-0.69023305,3.423333127,-1.9925785919999999,97
Edinburg,Texas,TX,Hidalgo County,-2.015520312,-0.000931135,-0.163147186,1.44982332,-0.321315893,-0.45553554700000004,-0.344824422,0.344824422,3.773539576,-2.4102408509999997,-0.964471066,-0.29315081800000004,-0.877864937,-0.600089319,-3.4181276410000003,3.618573151,3.2955073319999997,0.7778274890000001,-1.5810080919999998,2.112397616,0.843753443,1.611852175,-0.12984168,0.429229136,-0.380950392,-0.62699824,-0.7374430209999999,2.252033995,-0.014507896999999999,-2.215990894,1.0007501140000001,3.1060884460000002,-0.654853215,-1.67265915,-0.290366595,-2.125081669,-0.698489892,-0.830492998,1.3472065430000002,3.519268617,1.781243399,1.8094239369999998,-0.26658431,1.815535159,1.755760809,-0.43653662200000004,1.0348504490000001,2.378364306,-0.984964834,0.731514929,3.9476921519999997,1.568624689,0.713816572,0.7471253590000001,-0.286171787,0.660507127,-0.905620139,1.057575469,1.20239047,0.166164502,-0.163147186,-2.525981595,-3.222066615,-2.125081669,0.166164502,0.660507127,1.057575469,1.755760809,1.908511783,-2.215990894,-0.69023305,3.423333127,-1.9925785919999999,97
Mission,Texas,TX,Hidalgo County,-2.037309194,-0.010698942,-0.204764106,1.44982332,-0.321315893,-0.430013947,-0.344824422,0.344824422,3.773539576,-2.4102408509999997,-0.964471066,-0.29315081800000004,-0.877864937,-0.600089319,-3.4181276410000003,3.618573151,3.2955073319999997,0.7778274890000001,-1.5810080919999998,2.112397616,0.843753443,1.611852175,-0.12984168,0.429229136,-0.380950392,-0.62699824,-0.7374430209999999,2.252033995,-0.014507896999999999,-2.215990894,1.0007501140000001,3.1060884460000002,-0.654853215,-1.67265915,-0.290366595,-2.125081669,-0.698489892,-0.830492998,1.3472065430000002,3.519268617,1.781243399,1.8094239369999998,-0.26658431,1.815535159,1.755760809,-0.43653662200000004,1.0348504490000001,2.378364306,-0.984964834,0.731514929,3.9476921519999997,1.568624689,0.713816572,0.7471253590000001,-0.286171787,0.660507127,-0.905620139,1.057575469,-0.504379331,0.166164502,-0.204764106,-2.525981595,-3.222066615,-2.125081669,0.166164502,0.660507127,1.057575469,1.755760809,1.908511783,-2.215990894,-0.69023305,3.423333127,-1.9925785919999999,97
Pharr,Texas,TX,Hidalgo County,-2.044019265,-0.00274895,-0.217662658,1.44982332,-0.321315893,-0.206848325,-0.344824422,0.344824422,3.773539576,-2.4102408509999997,-0.964471066,-0.29315081800000004,-0.877864937,-0.600089319,-3.4181276410000003,3.618573151,3.2955073319999997,0.7778274890000001,-1.5810080919999998,2.112397616,0.843753443,1.611852175,-0.12984168,0.429229136,-0.380950392,-0.62699824,-0.7374430209999999,2.252033995,-0.014507896999999999,-2.215990894,1.0007501140000001,3.1060884460000002,-0.654853215,-1.67265915,-0.290366595,-2.125081669,-0.698489892,-0.830492998,-1.441319547,-0.494997466,0.7003585940000001,1.8094239369999998,-0.26658431,1.815535159,1.755760809,-0.43653662200000004,1.0348504490000001,2.378364306,-0.984964834,0.731514929,3.9476921519999997,1.568624689,0.713816572,0.7471253590000001,-0.286171787,0.660507127,-0.905620139,1.057575469,-0.5118472270000001,0.166164502,-0.217662658,-2.525981595,-3.222066615,-2.125081669,0.166164502,0.660507127,1.057575469,1.755760809,-1.402520129,-2.215990894,-0.69023305,3.423333127,-1.9925785919999999,97
Syracuse,New York,NY,Onondaga County,1.136177352,1.298441034,-0.061429292999999996,0.7378186320000001,-0.481358671,0.329105283,-1.055240646,1.055240646,-1.000451101,1.081862849,-0.077197009,0.028569297,-0.43402554200000004,-0.600089319,1.105994428,0.06682629,0.249806133,-0.130311062,0.42534981,-0.25562530899999997,0.69648699,-0.602896203,-0.596157494,0.328077016,-0.885975823,-0.169465284,1.046325266,-0.798636638,-0.601240742,-0.399496232,0.773817023,-0.7613502759999999,-0.654853215,-0.35398178799999996,-0.16349291300000002,-0.103578849,-0.425152396,-1.2095546959999999,-0.640537606,-0.88572297,-0.799343459,-1.292596398,0.259941945,-1.197911531,-1.338635792,-0.46702227799999996,-0.858805905,-0.372942192,0.593903622,-0.318646971,-0.63144656,-0.153977697,0.175828293,0.27559102399999996,0.593480342,0.660507127,-0.027606837000000002,0.044834222,0.48360906200000003,0.9888104520000001,-0.061429292999999996,-0.942347039,0.466261005,-0.103578849,0.9888104520000001,0.660507127,0.044834222,-1.338635792,-0.7534486709999999,-0.399496232,0.105356625,0.207710795,0.481363166,76
Denton,Texas,TX,Denton County,-0.7153686890000001,0.059133503,-0.06337186,1.444313899,-0.34637134399999997,-0.637154378,0.014070145,-0.014070145,-0.21118054100000003,0.279421998,-0.21502598899999997,-0.132290761,0.142965671,-0.256971364,-0.342073324,-1.299230195,-1.4239575880000002,-1.145289442,1.103555298,-1.6143269869999999,0.843753443,-0.743515147,-0.9458943540000001,0.492449211,-0.5492922029999999,-0.5289554639999999,-0.679902109,-0.613747509,1.4197279459999999,0.496955679,-0.41127801,-0.299566548,0.652987536,1.150659542,0.366880673,0.740219537,-0.23296197,0.643635828,-0.640537606,-0.88572297,-0.799343459,0.628227581,0.75162816,0.643639224,0.594041949,-0.360998726,-0.20814997699999999,0.47558398799999996,-1.519938415,-1.151865948,-0.884748003,-0.953713611,-0.9747459279999999,-0.495496948,-0.077485783,-0.709361204,1.207106915,-1.117275973,-0.490120341,0.988030539,-0.06337186,0.310437215,1.0272686690000001,0.740219537,0.988030539,-0.709361204,-1.117275973,0.594041949,-0.7534486709999999,0.496955679,-0.595841055,-1.4132146540000001,-0.9069595979999999,14
Lewisville,Texas,TX,Denton County,-0.747863527,0.068553092,-0.143271702,1.444313899,-0.34637134399999997,-0.29231601,0.014070145,-0.014070145,-0.21118054100000003,0.279421998,-0.21502598899999997,-0.132290761,0.142965671,-0.256971364,-0.342073324,-1.299230195,-1.4239575880000002,-1.145289442,1.103555298,-1.6143269869999999,0.843753443,-0.743515147,-0.9458943540000001,0.492449211,-0.5492922029999999,-0.5289554639999999,-0.679902109,-0.613747509,1.4197279459999999,0.496955679,-0.41127801,-0.299566548,0.652987536,1.150659542,0.366880673,0.740219537,-0.23296197,0.643635828,-0.640537606,-0.88572297,-0.799343459,0.628227581,0.75162816,0.643639224,0.594041949,-0.360998726,-0.20814997699999999,0.47558398799999996,-1.519938415,-1.151865948,-0.884748003,-0.953713611,-0.9747459279999999,-0.495496948,-0.077485783,-0.709361204,1.207106915,-1.117275973,-0.5635542139999999,0.988030539,-0.143271702,0.310437215,1.0272686690000001,0.740219537,0.988030539,-0.709361204,-1.117275973,0.594041949,-0.7534486709999999,0.496955679,-0.595841055,-1.4132146540000001,-0.9069595979999999,14
Flower Mound,Texas,TX,Denton County,-0.749899166,0.060744749,-0.21760581399999998,1.444313899,-0.34637134399999997,-0.541596758,0.014070145,-0.014070145,-0.21118054100000003,0.279421998,-0.21502598899999997,-0.132290761,0.142965671,-0.256971364,-0.342073324,-1.299230195,-1.4239575880000002,-1.145289442,1.103555298,-1.6143269869999999,0.843753443,-0.743515147,-0.9458943540000001,0.492449211,-0.5492922029999999,-0.5289554639999999,-0.679902109,-0.613747509,1.4197279459999999,0.496955679,-0.41127801,-0.299566548,0.652987536,1.150659542,0.366880673,0.740219537,-0.23296197,0.643635828,-0.640537606,-0.88572297,-0.799343459,0.628227581,0.75162816,0.643639224,0.594041949,-0.360998726,-0.20814997699999999,0.47558398799999996,-1.519938415,-1.151865948,-0.884748003,-0.953713611,-0.9747459279999999,-0.495496948,-0.077485783,-0.709361204,1.207106915,-1.117275973,-1.693551091,0.988030539,-0.21760581399999998,0.310437215,1.0272686690000001,0.740219537,0.988030539,-0.709361204,-1.117275973,0.594041949,-0.7534486709999999,0.496955679,-0.595841055,-1.4132146540000001,-0.9069595979999999,14
Roseville,California,CA,Placer County,0.33123272800000003,-1.36783397,-0.06347319,-1.020858737,-0.521247355,-0.238305181,-0.429449477,0.429449477,-0.512638047,0.918402675,-0.878327953,-0.132290761,-0.004980794,-0.256971364,0.82649583,-1.341262702,-1.574870711,-0.55767038,0.820969678,-0.566185692,0.89284226,-0.35681305,-1.470499644,0.315433001,-0.94208976,-0.46359361299999996,-0.564820284,-0.336413815,2.202038405,-1.154403104,0.6477430829999999,1.3166765,0.652987536,1.16360185,1.015808355,0.974954578,0.582779618,0.306692097,-1.4625381000000002,-1.033287972,-0.648903274,-0.442576591,-0.348532013,-0.639865848,-0.250844495,-0.523265188,-0.5745671170000001,-1.185940185,1.3972156869999999,-0.22368880600000002,-1.247654539,-0.417056617,-0.856184251,0.145599918,0.7351529729999999,-0.709361204,0.837163983,-0.904226454,-0.42200739299999995,0.117499348,-0.06347319,-0.664499455,0.978440509,0.974954578,0.117499348,-0.709361204,-0.904226454,-0.250844495,-1.5269799169999998,-1.154403104,-0.51493363,-1.539111776,1.3418440809999999,14
Rocklin,California,CA,Placer County,0.338244375,-1.363655355,-0.243091513,-1.020858737,-0.521247355,-0.177765571,-0.429449477,0.429449477,-0.512638047,0.918402675,-0.878327953,-0.132290761,-0.004980794,-0.256971364,0.82649583,-1.341262702,-1.574870711,-0.55767038,0.820969678,-0.566185692,0.89284226,-0.35681305,-1.470499644,0.315433001,-0.94208976,-0.46359361299999996,-0.564820284,-0.336413815,2.202038405,-1.154403104,0.6477430829999999,1.3166765,0.652987536,1.16360185,1.015808355,0.974954578,0.582779618,0.306692097,3.225756797,4.733979861,1.25122233,-0.442576591,-0.348532013,-0.639865848,-0.250844495,-0.523265188,-0.5745671170000001,-1.185940185,1.3972156869999999,-0.22368880600000002,-1.247654539,-0.417056617,-0.856184251,0.145599918,0.7351529729999999,-0.709361204,0.837163983,-0.904226454,-0.817836074,0.117499348,-0.243091513,-0.664499455,0.978440509,0.974954578,0.117499348,-0.709361204,-0.904226454,-0.250844495,3.847841832,-1.154403104,-0.51493363,-1.539111776,1.3418440809999999,90
Dayton,Ohio,OH,Montgomery County,0.521489625,0.822976041,-0.066174496,0.916347302,-0.453677946,-0.39321536,-1.180373991,1.180373991,-1.110072012,0.7995225490000001,0.767005492,-0.212720789,-0.7151238259999999,-0.600089319,1.180316984,0.697313898,1.07296862,0.724407575,-0.153950711,0.28785536300000003,-0.285289362,-0.778669883,0.948513638,0.783261555,-0.885975823,-0.300188986,-0.046952071,-0.8910812029999999,-1.122781048,0.284638121,0.09301774800000001,-0.876796208,-0.654853215,-1.022406231,-0.533714476,-0.601903404,-0.412339701,-0.914728931,-0.7354414220000001,-0.5920664370000001,-0.33097552,-0.630243302,0.229027543,-0.550578539,-0.694409878,-0.42981657100000004,-1.140374037,-0.564345141,1.007365424,0.592090786,-0.479736406,0.6793556740000001,1.021152864,1.030327043,-0.38152078700000003,0.660507127,0.54197715,-0.416613196,1.569262027,-0.060378759000000004,-0.066174496,-0.5643876529999999,-0.049311029000000006,-0.601903404,-0.060378759000000004,0.660507127,-0.416613196,-0.694409878,-0.7820151409999999,0.284638121,-0.25872678600000004,0.99456781,0.7701748270000001,7
Kettering,Ohio,OH,Montgomery County,0.505656873,0.8259447459999999,-0.27761287100000004,0.916347302,-0.453677946,-0.30121889399999996,-1.180373991,1.180373991,-1.110072012,0.7995225490000001,0.767005492,-0.212720789,-0.7151238259999999,-0.600089319,1.180316984,0.697313898,1.07296862,0.724407575,-0.153950711,0.28785536300000003,-0.285289362,-0.778669883,0.948513638,0.783261555,-0.885975823,-0.300188986,-0.046952071,-0.8910812029999999,-1.122781048,0.284638121,0.09301774800000001,-0.876796208,-0.654853215,-1.022406231,-0.533714476,-0.601903404,-0.412339701,-0.914728931,1.084349127,-0.15939415099999998,-0.589959373,-0.630243302,0.229027543,-0.550578539,-0.694409878,-0.42981657100000004,-1.140374037,-0.564345141,1.007365424,0.592090786,-0.479736406,0.6793556740000001,1.021152864,1.030327043,-0.38152078700000003,0.660507127,0.54197715,-0.416613196,-0.8177083629999999,-0.060378759000000004,-0.27761287100000004,-0.5643876529999999,-0.049311029000000006,-0.601903404,-0.060378759000000004,0.660507127,-0.416613196,-0.694409878,0.951191737,0.284638121,-0.25872678600000004,0.99456781,0.7701748270000001,7
Waco,Texas,TX,McLennan County,-1.027839349,0.05640678,-0.06906857599999999,1.4553327409999999,-0.576879511,-0.614600406,-0.446077115,0.446077115,0.14508742,0.07138177799999999,0.22430388399999998,-0.212720789,-0.789097058,-0.600089319,0.155240754,0.9915414490000001,0.867177998,-0.8247699540000001,-0.7615097940000001,0.171395219,0.451042902,0.83844798,0.5113425629999999,0.682109436,0.6852144059999999,-0.610657778,-0.449738459,-0.7061920740000001,-0.862010895,0.095911403,-0.007841403,-0.241843582,0.652987536,-1.073587175,0.6164682429999999,-1.0345905309999999,0.826220825,-1.356967579,1.5230612159999999,0.159155841,-0.481483992,0.82693351,0.456223867,0.75524836,0.868630043,-0.5947738779999999,-0.757534968,1.204046927,-0.020041195,-0.922876879,0.49379334,1.079106125,0.435686808,0.9668046309999999,1.864673826,0.660507127,1.490814934,-1.318775182,0.538831428,0.331907102,-0.06906857599999999,0.40590211200000004,-0.8504415329999999,-1.0345905309999999,0.331907102,0.660507127,-1.318775182,0.868630043,1.410915216,0.095911403,-0.609325625,0.910636395,-0.8247831640000001,32
Charleston,South Carolina,SC,Charleston County,-0.79119626,1.073043714,-0.073195915,1.262503022,-0.515711898,-0.6887911040000001,-0.853149776,0.853149776,-0.984007964,0.42802215600000004,1.37862159,-0.29315081800000004,-0.818686351,-0.600089319,1.445710551,0.150891304,0.414438631,-0.7179301240000001,0.495996215,0.443135554,-0.432555815,-0.35681305,-0.800170662,0.22692489600000001,-0.8298618870000001,-0.430912688,0.240752491,0.49558726700000005,0.8981876390000001,-0.776949668,0.773817023,0.104494214,0.652987536,-0.314043656,0.653906379,0.435947815,0.6126759070000001,-0.556726216,1.5230612159999999,0.159155841,-0.481483992,0.860051165,1.298764017,1.034271202,0.667969512,-0.5073602420000001,-1.090111617,-0.428317502,0.330062585,-0.39116188399999996,-0.579654495,-0.849211005,-0.8181232409999999,-1.105518396,0.39194447200000004,0.660507127,0.164959945,-0.180845001,-0.448826038,-1.0054159459999998,-0.073195915,-0.125785158,0.786730921,0.435947815,-1.0054159459999998,0.660507127,-0.180845001,0.667969512,1.410915216,-0.776949668,-0.299180498,0.354590771,0.41752817200000003,92
